dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,VQNomos,10,459,36.1582,1
Wiki,VQNomos,10,460,31.2252,1
Wiki,VQNomos,10,461,31.837,1
Wiki,VQNomos,10,462,32.7537,1
Wiki,VQNomos,10,463,45.0187,1
Wiki,VQNomos,10,464,33.8916,1
Wiki,VQNomos,10,465,34.5582,1
Wiki,VQNomos,10,466,30.8328,1
Wiki,VQNomos,10,467,31.8362,1
Wiki,VQNomos,10,468,31.3096,1
Wiki,VQNomos,10,469,31.4959,1
Wiki,VQNomos,10,470,31.4687,1
Wiki,VQNomos,10,471,33.533,1
Wiki,VQNomos,10,472,35.5321,1
Wiki,VQNomos,10,473,31.7477,1
Wiki,VQNomos,10,474,31.7346,1
Wiki,VQNomos,10,475,31.322,1
Wiki,VQNomos,10,476,34.8733,1
Wiki,VQNomos,10,477,31.6197,1
Wiki,VQNomos,10,478,31.7494,1
Wiki,VQNomos,10,479,32.3334,1
Wiki,VQNomos,10,480,36.8392,1
Wiki,VQNomos,10,481,32.0088,1
Wiki,VQNomos,10,482,31.7124,1
Wiki,VQNomos,10,483,33.7464,1
Wiki,VQNomos,10,484,36.2118,1
Wiki,VQNomos,10,485,32.1148,1
Wiki,VQNomos,10,486,31.7208,1
Wiki,VQNomos,10,487,31.0945,1
Wiki,VQNomos,10,488,31.217,1
Wiki,VQNomos,10,489,31.458,1
Wiki,VQNomos,10,490,34.2413,1
Wiki,VQNomos,10,491,32.188,1
Wiki,VQNomos,10,492,31.3219,1
Wiki,VQNomos,10,493,32.4259,1
Wiki,VQNomos,10,494,31.566,1
Wiki,VQNomos,10,495,32.111,1
Wiki,VQNomos,10,496,31.6275,1
Wiki,VQNomos,10,497,34.685,1
Wiki,VQNomos,10,498,31.8217,1
Wiki,VQNomos,10,499,31.6478,1
Wiki,VQNomos,10,500,33.3715,1
Wiki,VQNomos,10,501,34.2498,1
Wiki,VQNomos,10,502,32.9171,1
Wiki,VQNomos,10,503,118.35,1
Wiki,VQNomos,10,504,58.3449,1
Wiki,VQNomos,10,505,35.2843,1
Wiki,VQNomos,10,506,36.6169,1
Wiki,VQNomos,10,507,32.7593,1
Wiki,VQNomos,10,508,33.1574,1
Wiki,VQNomos,10,509,34.2529,1
Wiki,VQNomos,10,510,34.633,1
Wiki,VQNomos,10,511,34.1655,1
Wiki,VQNomos,10,512,33.2053,1
Wiki,VQNomos,10,513,35.9392,1
Wiki,VQNomos,10,514,35.5996,1
Wiki,VQNomos,10,515,35.4457,1
Wiki,VQNomos,10,516,36.379,1
Wiki,VQNomos,10,517,39.7665,1
Wiki,VQNomos,10,518,50.7573,1
Wiki,VQNomos,10,519,42.6373,1
Wiki,VQNomos,10,520,46.8849,1
Wiki,VQNomos,10,521,41.1946,1
Wiki,VQNomos,10,522,37.7898,1
